Date,TV_m,d_oil,d_ex,i,d_gold,DSI,covid,cov_DSI,r_wsale,r_retail,r_gas,r_indsmanu,r_agri,r_finan,r_estate,li_wsale,li_retail,li_gas,li_indsmanu,li_agri,li_finan,li_estate,tv_wsale,tv_retail,tv_gas,tv_indsmanu,tv_agri,tv_finan,tv_estate,me_wsale,me_retail,me_gas,me_indsmanu,me_agri,me_finan,me_estate,mtb_wsale,mtb_retail,mtb_gas,mtb_indsmanu,mtb_agri,mtb_finan,mtb_estate
12/3/2021,20.79462,0.38000,0.00000,3.07000,"150,000",1.33352,"1,266,288",0.13679,-0.0321,0.0018,0.01774,-0.02026,-0.03456,-0.03921,-0.02470,0.03521,0.01353,0.00024,0.01029,0.02060,0.00585,0.01490,17.47032,16.35595,9.24956,18.59324,17.76502,19.44929,19.82861,31.03309,31.29311,27.91678,33.90418,30.99284,35.12530,34.97725,1.62544,2.10833,1.49021,1.94114,1.20882,2.20742,1.83773
12/6/2021,20.73629,3.03000,19.50000,2.99000,"650,000",0.81261,"1,309,092",0.14081,-0.0353,-0.0211,-0.01892,-0.03618,-0.02151,-0.03820,-0.02604,0.02264,0.01402,0.00018,0.01075,0.01660,0.00586,0.01337,17.02886,16.39105,8.93590,18.63746,17.54888,19.45163,19.72049,31.00062,31.28995,27.89796,33.86364,30.96686,35.10070,34.96667,1.57622,2.07042,1.45996,1.88155,1.18991,2.12372,1.78740
12/7/2021,20.41568,2.36000,23.00000,2.72000,"-150,000",0.69482,"1,323,683",0.11667,0.0316,0.0272,-0.00324,0.01879,0.02189,0.02457,0.02556,0.01527,0.00732,0.00008,0.00856,0.02044,0.00333,0.01037,16.63458,15.74196,8.13153,18.40984,17.75709,18.88596,19.46571,31.04683,31.31565,27.89542,33.89008,31.01015,35.12274,34.98954,1.62934,2.12607,1.45464,1.91447,1.21659,2.17466,1.83446
12/8/2021,20.44523,0.38000,-353.00000,2.65000,"-250,000",0.17588,"1,337,523",0.14283,-0.0127,0.0118,-0.01007,-0.00347,0.00420,0.01104,0.00653,0.01344,0.01187,0.00052,0.00615,0.02244,0.00370,0.01084,16.50717,16.22478,10.01682,18.07933,17.85069,18.99193,19.51008,31.03897,31.31962,27.89147,33.88523,31.04497,35.13224,34.99012,1.61050,2.16168,1.43711,1.90913,1.22771,2.19542,1.85073
12/9/2021,20.29655,-1.40000,0.00000,2.90000,"150,000",0.59900,"1,352,122",0.17099,0.0044,0.0094,-0.01428,0.00594,0.02175,0.01381,0.01535,0.01341,0.01167,0.00010,0.00577,0.02834,0.00271,0.00917,16.50493,16.20825,8.31874,18.01522,18.08412,18.67901,19.34356,31.05658,31.33242,27.87144,33.88967,31.08667,35.14128,35.00294,1.62853,2.18778,1.41916,1.91469,1.26080,2.23026,1.87665
12/10/2021,20.48990,0.92000,0.00000,3.17000,0,1.71198,"1,367,433",0.15288,-0.0099,0.0159,0.00533,-0.00579,0.00770,-0.00327,0.00492,0.01450,0.02304,0.00008,0.00704,0.03497,0.00303,0.00992,16.58327,16.88794,8.16052,18.21418,18.29427,18.79244,19.42130,31.04533,31.36891,27.87723,33.88054,31.11471,35.14253,34.99310,1.61523,2.21265,1.42692,1.89836,1.28024,2.22159,1.88531
12/13/2021,20.55720,-0.95000,0.00000,3.05000,"300,000",2.12406,"1,413,051",0.17300,0.0245,0.0376,0.01960,0.01278,0.04008,0.00459,0.03034,0.01587,0.01910,0.00007,0.00902,0.01761,0.00343,0.01292,16.67345,16.70044,8.03916,18.46229,17.60838,18.91462,19.68566,31.05914,31.42559,27.89450,33.88787,31.17380,35.14172,35.00734,1.63914,2.28859,1.45712,1.92249,1.33866,2.23529,1.93511
12/14/2021,20.67341,-0.69000,0.00000,3.00000,"50,000",2.20865,"1,428,428",0.16495,0.0166,0.0063,-0.00973,0.00185,0.02208,-0.00019,0.00301,0.02151,0.01818,0.00006,0.01256,0.03614,0.00320,0.01347,16.97749,16.65531,7.82405,18.79254,18.32703,18.84562,19.72879,31.06182,31.43018,27.88434,33.90223,31.20825,35.13714,35.00898,1.64920,2.30029,1.44147,1.92773,1.38094,2.23562,1.93538
12/15/2021,20.64029,0.18000,0.00000,3.16000,"-200,000",1.93924,"1,443,648",0.17903,-0.0118,-0.0102,0.03790,-0.00112,-0.00148,-0.00618,-0.00661,0.02217,0.02053,0.00025,0.00891,0.02202,0.00375,0.01350,17.00768,16.77732,9.26861,18.44914,17.83162,19.00459,19.73109,31.05078,31.40942,27.92497,33.90053,31.20143,35.13763,35.00794,1.63164,2.26994,1.49282,1.91895,1.38085,2.21840,1.92297
12/16/2021,20.80069,1.14000,0.00000,3.21000,"150,000",2.01268,"1,459,175",0.36008,0.0047,0.0155,0.00454,0.00292,0.01033,-0.00796,0.02023,0.02338,0.02023,0.00035,0.01075,0.02627,0.00408,0.01734,17.06067,16.76229,9.62905,18.63759,18.00833,19.08895,19.98182,31.05381,31.45094,27.93654,33.89558,31.24325,35.13071,35.01848,1.63289,2.30597,1.49428,1.92658,1.41450,2.19952,1.96024
12/17/2021,20.66492,-2.05000,0.00000,3.01000,"200,000",2.23327,"1,493,237",0.16697,-0.0030,0.0038,-0.00559,-0.00158,-0.01333,0.01585,0.00693,0.01633,0.01422,0.00002,0.00872,0.02873,0.00398,0.01368,16.70215,16.41018,6.90776,18.42838,18.09763,19.06411,19.74429,31.05501,31.46687,27.93421,33.88668,31.19372,35.13070,35.03301,1.63453,2.31838,1.48499,1.92042,1.37957,2.24044,1.97617
12/20/2021,20.61908,-1.45000,0.00000,3.02000,"-50,000",1.93486,"1,540,478",0.15892,0.0081,-0.0116,-0.01757,-0.00493,0.00978,0.01353,-0.00106,0.02535,0.01335,0.00002,0.01027,0.02071,0.00343,0.01220,17.14187,16.34658,6.55108,18.59208,17.77046,18.91654,19.63021,31.06034,31.44773,27.90854,33.88375,31.21727,35.13819,35.02037,1.64990,2.29930,1.46201,1.91080,1.40003,2.27939,1.96804
12/21/2021,20.76398,2.46000,0.00000,3.39000,"-150,000",1.78691,"1,555,455",0.20317,0.0156,0.0035,-0.00654,0.00408,0.00374,-0.00341,0.01785,0.02741,0.01616,0.00001,0.01165,0.02638,0.00444,0.01456,17.21989,16.53772,6.39693,18.71789,18.01234,19.17446,19.80668,31.07134,31.43784,27.90187,33.87622,31.24876,35.13004,35.03322,1.67462,2.28253,1.45158,1.91558,1.41473,2.27213,2.00437
12/22/2021,20.97049,1.31000,0.00000,3.37000,0,2.02058,"1,571,780",0.21122,0.0166,0.0231,0.02528,0.00061,0.00806,-0.01393,0.01771,0.02813,0.01830,0.00005,0.01401,0.03367,0.00475,0.01941,17.24591,16.66198,7.60090,18.90213,18.25639,19.24164,20.09468,31.08330,31.41333,27.93443,33.86408,31.27634,35.11905,35.04284,1.69905,2.32470,1.48475,1.91866,1.43385,2.24001,2.03490
12/23/2021,20.65773,1.56000,0.00000,2.71000,"60,000",2.23475,"1,588,335",0.20519,-0.0026,-0.0191,-0.01566,-0.00348,0.02119,-0.02365,-0.00487,0.01874,0.03334,0.00009,0.00991,0.01725,0.00295,0.01419,16.83964,17.26213,8.26873,18.55599,17.58748,18.76567,19.78120,31.07679,31.40045,27.92374,33.85777,31.31341,35.10346,35.01793,1.68844,2.28492,1.46093,1.91640,1.46854,2.18404,2.00944
12/24/2021,20.40899,-0.71000,-60.00000,3.06000,0,2.63988,"1,604,712",0.19915,-0.0033,0.0022,0.00428,0.00178,0.00741,0.02576,-0.00534,0.01891,0.00943,0.00004,0.00870,0.02673,0.00244,0.01010,16.84890,15.99927,7.43838,18.42627,18.02564,18.58491,19.44090,31.07974,31.40682,27.92144,33.87240,31.31860,35.14210,35.02130,1.68473,2.31376,1.46604,1.91863,1.47389,2.23801,1.99947
12/27/2021,20.42883,2.46000,-30.00000,3.65000,0,2.33406,"1,651,673",0.15490,0.0085,0.0097,-0.00492,0.00569,0.00961,0.00793,0.00725,0.01891,0.00943,0.00004,0.00852,0.02672,0.00251,0.01050,16.84890,15.99927,7.43838,18.40435,18.02502,18.61630,19.48046,31.10766,31.41365,27.90457,33.87778,31.34789,35.15168,35.03248,1.71284,2.33331,1.46178,1.92833,1.50323,2.25971,2.01379
12/28/2021,20.70977,0.34000,25.00000,3.48000,"-100,000",2.54638,"1,666,545",0.13478,0.0065,0.0016,0.01011,0.01078,-0.01173,0.00411,0.00856,0.02778,0.01540,0.00010,0.01058,0.03445,0.00430,0.01255,17.23343,16.48957,8.41183,18.62184,18.27913,19.15266,19.65878,31.10611,31.40953,27.91303,33.88020,31.31481,35.16043,35.03386,1.72186,2.33395,1.47734,1.94159,1.47090,2.26274,2.03217
12/29/2021,20.53271,0.29000,-15.00000,3.27000,0,2.43981,"1,680,985",0.11869,0.0078,-0.0131,0.03656,-0.00046,0.00137,0.00614,0.00199,0.02369,0.01095,0.00016,0.00824,0.02552,0.00348,0.01107,17.07426,16.14903,8.80986,18.37173,17.97921,18.94167,19.53303,31.09681,31.38196,27.95509,33.87601,31.34864,35.16246,35.01890,1.72388,2.30985,1.52900,1.94199,1.48622,2.27641,2.02266
12/30/2021,20.40551,0.09000,-55.00000,3.22000,"-200,000",1.99882,"1,694,874",0.24944,0.0066,0.0143,-0.02492,0.00072,0.00988,-0.00566,-0.00577,0.01504,0.01121,0.00006,0.00621,0.01603,0.00333,0.01042,16.61963,16.17166,7.90101,18.08899,17.51403,18.91245,19.47254,31.09121,31.40708,27.92791,33.87551,31.33006,35.18424,35.01338,1.72256,2.33636,1.48967,1.94071,1.48706,2.35077,2.01032
12/31/2021,20.54983,-1.54000,60.00000,3.74000,0,1.88479,"1,714,742",0.20921,0.0017,-0.0142,-0.01368,0.00204,-0.02091,0.00711,-0.00042,0.01927,0.01204,0.00011,0.00994,0.02872,0.00435,0.00983,16.86765,16.24342,8.43381,18.55866,18.09720,19.17918,19.41455,31.09253,31.39455,27.90882,33.89134,31.28464,35.19951,35.01982,1.72883,2.29945,1.47190,1.94622,1.43884,2.36329,2.01653
1/4/2022,20.49701,2.55000,-73.00000,3.06000,"190,000",1.26076,"1,778,976",0.26553,-0.0718,-0.0447,-0.01672,-0.06168,-0.08638,-0.07602,-0.07091,0.01487,0.01182,0.00142,0.00951,0.02823,0.00390,0.00888,16.65883,16.22494,11.01370,18.52274,18.08018,19.08293,19.36263,30.92313,31.33756,27.88723,33.79319,31.20879,35.17282,35.02481,1.45904,2.06688,1.55638,1.86186,1.33697,2.06933,1.89311
1/5/2022,20.69212,0.03000,3.00000,2.93000,"100,000",1.36557,"1,800,704",0.22329,0.0048,0.0015,-0.01179,0.00634,0.04852,-0.00723,0.01460,0.02249,0.01502,0.00003,0.01069,0.02672,0.00385,0.01275,17.07236,16.46455,7.09008,18.63923,18.02534,19.06951,19.72485,30.92588,31.32867,27.87229,33.79825,31.27053,35.16282,35.02930,1.46737,2.06513,1.53600,1.87966,1.40629,2.05401,1.92277
1/6/2022,20.77657,1.76000,-10.00000,3.87000,"25,000",1.71183,"1,817,721",0.29973,0.0246,-0.0059,-0.00338,0.00647,0.01904,-0.00527,0.01847,0.02715,0.02084,0.00012,0.01255,0.02231,0.00425,0.01455,17.26044,16.79213,8.53700,18.80023,17.84493,19.16686,19.85648,30.94587,31.32509,27.87502,33.79531,31.28061,35.16084,35.05336,1.50578,2.04508,1.52712,1.89252,1.42680,2.04548,1.95842
1/7/2022,20.63322,-0.18000,-60.00000,2.46000,"-205,000",1.69434,"1,843,563",0.20116,0.0057,0.0171,0.02597,0.00568,0.01546,-0.00597,0.00380,0.02753,0.01882,0.00029,0.00989,0.02505,0.00335,0.01160,17.27446,16.69023,9.43348,18.56134,17.96067,18.94972,19.62060,30.94937,31.35172,27.90045,33.79622,31.28518,35.19966,35.04881,1.50826,2.06523,1.56091,1.90052,1.44365,2.03280,1.99255
1/10/2022,20.96595,-0.80000,10.00000,2.72000,"230,000",1.88156,"1,899,575",0.14886,-0.0031,-0.0199,0.01261,-0.00283,0.00222,-0.02687,-0.00223,0.03120,0.02198,0.00004,0.01200,0.04690,0.00367,0.01947,17.39969,16.84545,7.37776,18.75488,18.58778,19.04114,20.13895,30.93886,31.30684,27.91297,33.78707,31.31549,35.18530,35.03418,1.49563,2.02582,1.58163,1.89011,1.46988,1.97616,1.98104
1/11/2022,20.89465,2.76000,3.00000,3.69000,"45,000",1.74028,"1,914,393",0.19312,-0.0107,-0.0205,-0.02360,-0.01070,0.00692,-0.01698,0.00355,0.03029,0.03351,0.00009,0.01063,0.02348,0.00328,0.02086,17.37018,17.26704,8.24276,18.63362,17.89582,18.93088,20.20788,30.92257,31.29035,27.88695,33.78195,31.29342,35.18001,35.03043,1.48159,1.98492,1.54703,1.87118,1.46529,1.93774,1.99865
1/12/2022,20.78328,1.04000,0.00000,3.39000,"30,000",1.26188,"1,930,428",0.32588,-0.0165,-0.0051,-0.02437,-0.01218,-0.01711,0.02707,-0.02854,0.02658,0.00745,0.00007,0.01081,0.03565,0.00513,0.01271,17.23953,15.76289,8.00637,18.65237,18.31361,19.38224,19.71549,30.90454,31.28208,27.86863,33.78241,31.25431,35.21829,35.02705,1.44905,1.98465,1.50555,1.85375,1.42969,1.97189,1.94264
1/13/2022,20.65554,-0.71000,12.00000,1.41000,"-50,000",0.95386,"1,958,719",0.21524,-0.0184,-0.0132,0.00454,-0.01832,-0.02952,-0.01058,-0.03836,0.02454,0.00328,0.00003,0.01008,0.03123,0.00565,0.00935,17.15952,14.94167,7.17012,18.58226,18.18119,19.48006,19.40865,30.88291,31.24813,27.87119,33.77471,31.20619,35.22781,35.00085,1.42044,1.96711,1.51298,1.81780,1.38231,1.94705,1.87172
1/14/2022,20.37650,2.25000,0.00000,3.52000,"50,000",0.39968,"1,975,444",0.19513,-0.0046,-0.0105,0.01941,-0.00046,0.00389,-0.00535,-0.00734,0.01822,0.00342,0.00007,0.00946,0.02694,0.00251,0.00892,16.86165,14.98449,7.97247,18.52360,18.03341,18.66924,19.36161,30.89168,31.26023,27.89662,33.77554,31.22140,35.22852,34.99713,1.41376,1.95363,1.53793,1.83302,1.39186,1.93751,1.85769
1/17/2022,20.59843,0.16000,10.00000,3.45000,"-25,000",-0.27103,"2,023,726",0.00201,-0.0500,-0.0144,-0.00514,-0.02873,-0.02218,-0.04355,-0.04524,0.01538,0.00559,0.00021,0.00944,0.02984,0.00569,0.00797,16.69213,15.47608,9.08251,18.52116,18.13576,19.48709,19.24837,30.83847,31.20908,27.89154,33.74342,31.21223,35.21144,34.95571,1.34461,1.93464,1.52917,1.78543,1.37640,1.85292,1.76808
1/18/2022,20.30839,2.02000,30.00000,4.04000,"50,000",-0.93148,"2,023,726",0.39026,-0.0478,-0.0309,-0.01602,-0.02015,-0.02798,-0.02658,-0.03589,0.01436,0.00363,0.00010,0.00869,0.01714,0.00383,0.00599,16.62369,15.04448,8.34284,18.43854,17.58137,19.09158,18.96384,30.79349,31.18273,27.87560,33.72830,31.18717,35.21134,34.93405,1.28361,1.89302,1.50239,1.76903,1.34480,1.80220,1.70461
1/19/2022,20.09677,-0.88000,-50.00000,2.58000,0,-1.39047,"2,062,308",0.19110,-0.0062,0.0081,0.01613,-0.00546,-0.01743,0.00935,-0.00491,0.01112,0.00277,0.00005,0.00691,0.01638,0.00242,0.00638,16.36827,14.77379,7.64969,18.21002,17.53581,18.63286,19.02660,30.79301,31.20201,27.89070,33.71998,31.14870,35.20582,34.94148,1.27627,1.91710,1.52811,1.76640,1.31221,1.81801,1.69677
1/20/2022,20.41266,-0.28000,-55.00000,3.67000,"200,000",-0.93725,"2,078,267",0.21323,0.0273,0.0189,-0.02822,0.02391,0.02152,0.02191,0.03254,0.01355,0.03180,0.00011,0.00591,0.01985,0.00298,0.01084,16.56564,17.21463,8.49699,18.05383,17.75805,18.84101,19.56715,30.80242,31.24719,27.86068,33.73688,31.18287,35.22537,34.95982,1.29565,1.95174,1.48762,1.79737,1.32294,1.86030,1.75435
1/21/2022,20.43733,0.31000,-20.00000,2.75000,"-200,000",-0.45161,"2,094,982",0.18708,0.0148,-0.0085,0.00454,0.00139,0.00292,0.00542,0.01361,0.01253,0.00994,0.00008,0.00595,0.01276,0.00404,0.01114,16.51291,16.05191,8.16052,18.05972,17.31606,19.14521,19.60037,30.85758,31.22448,27.86272,33.72585,31.19476,35.24160,34.96779,1.31075,1.92545,1.49448,1.79250,1.32703,1.87098,1.77505
1/24/2022,20.43847,-0.62000,50.00000,3.86000,"175,000",-0.35927,"2,141,602",0.13277,-0.0529,-0.0170,0.02462,-0.02702,-0.05266,-0.03428,-0.04201,0.01135,0.01012,0.00006,0.00910,0.01878,0.00441,0.00838,16.41418,16.07000,7.82405,18.48460,17.70299,19.23286,19.31543,30.80565,31.18403,27.88240,33.68506,31.12649,35.24049,34.93296,1.24679,1.90032,1.53744,1.75096,1.25272,1.80790,1.70714
1/25/2022,20.32881,0.72000,-45.00000,3.70000,"500,000",-0.56615,"2,155,964",0.18306,0.0090,-0.0043,-0.00143,0.00871,-0.01962,0.01612,0.00880,0.00689,0.01143,0.00001,0.00633,0.02121,0.00373,0.00829,15.91424,16.19111,6.39693,18.12255,17.82435,19.06492,19.30536,30.82627,31.22000,27.88518,33.70953,31.08858,35.27270,34.96219,1.25994,1.91011,1.52533,1.76006,1.21865,1.83881,1.73594
1/26/2022,20.41119,1.47000,0.00000,3.49000,"150,000",-0.70346,"2,171,707",0.18909,-0.0001,0.0068,0.00229,-0.00592,0.01413,0.00532,-0.01832,0.00755,0.00707,0.00008,0.00509,0.01799,0.00523,0.00894,16.00681,15.71080,8.13153,17.90473,17.66000,19.40294,19.38130,30.82496,31.22810,27.87919,33.70680,31.11815,35.27829,34.96004,1.26033,1.93217,1.53783,1.75179,1.24435,1.84416,1.71530
1/27/2022,20.01743,0.31000,0.00000,2.83000,"-225,000",-1.06777,"2,187,661",0.18105,-0.0217,0.0036,-0.01480,-0.00402,-0.01212,0.00435,-0.01917,0.00668,0.00523,0.00002,0.00449,0.00578,0.00325,0.00630,15.88369,15.40914,6.68461,17.77951,16.52367,18.92788,19.03104,30.81017,31.21024,27.86195,33.70346,31.11539,35.26539,34.95394,1.23419,1.94107,1.51468,1.74118,1.23062,1.84960,1.68481
1/28/2022,20.26156,0.13000,15.00000,3.96000,"250,000",-0.87085,"2,203,388",0.15691,0.0134,0.0105,0.00000,0.00941,-0.00314,0.02060,0.00934,0.00580,0.00635,0.00000,0.00453,0.02120,0.00379,0.00793,15.74219,15.60311,,17.78664,17.82398,19.08316,19.26090,30.83736,31.22559,27.86195,33.70874,31.08081,35.27383,34.95878,1.26022,1.95838,1.51468,1.76058,1.21143,1.88590,1.69335
2/7/2022,20.04963,3.71000,20.00000,3.86000,"550,000",-0.08646,"2,342,151",0.21726,0.0442,0.0303,0.04622,0.02173,0.03092,0.01601,0.02338,0.00683,0.00584,0.00019,0.00495,0.00913,0.00308,0.00566,15.90656,15.52051,8.98720,17.87612,16.98205,18.87612,18.92483,30.88239,31.26116,27.91496,33.73292,31.10821,35.28071,34.95560,1.31337,2.03621,1.58206,1.79318,1.24387,1.91491,1.71596
2/8/2022,20.30287,-1.70000,50.00000,4.11000,"325,000",0.70790,"2,358,966",0.27358,0.0142,0.0106,0.01074,0.00876,0.01757,0.00792,-0.00279,0.00736,0.01038,0.00012,0.00653,0.00904,0.00416,0.00776,15.98112,16.09472,8.53700,18.16049,16.97165,19.17620,19.24010,30.89055,31.28737,27.92470,33.76294,31.12558,35.28675,34.94183,1.32297,2.06779,1.60689,1.80583,1.26729,1.92835,1.70387
2/9/2022,20.38316,0.47000,-35.00000,4.27000,"-900,000",1.51321,"2,380,875",0.28364,0.0223,0.0041,0.01100,0.01019,0.00635,0.00635,0.01392,0.00884,0.00647,0.00007,0.00813,0.00851,0.00429,0.00883,16.16432,15.62201,7.93737,18.37987,16.91162,19.20560,19.36848,30.90430,31.29587,27.94350,33.78303,31.13510,35.28472,34.94557,1.34245,2.06798,1.61701,1.81713,1.27666,1.93883,1.72896
2/10/2022,20.18401,-0.39000,0.00000,4.27000,"-475,000",1.70518,"2,404,831",0.30174,0.0032,0.0177,0.00709,0.00360,0.00394,0.00082,0.00718,0.00797,0.00663,0.00005,0.00659,0.01227,0.00351,0.00574,16.06054,15.64657,7.74066,18.17039,17.27707,19.00496,18.93915,30.89950,31.31801,27.94760,33.78540,31.15165,35.28506,34.93826,1.33960,2.09247,1.62831,1.82043,1.28509,1.94209,1.74150
2/11/2022,20.11952,3.62000,5.00000,4.01000,"-350,000",2.03070,"2,430,863",0.30577,0.0108,0.0050,-0.01111,-0.00319,-0.00567,0.00845,-0.00216,0.00800,0.01196,0.00008,0.00617,0.01025,0.00328,0.00559,16.06378,16.23652,8.18869,18.10449,17.09689,18.93859,18.91130,30.90643,31.31654,27.93548,33.79052,31.13366,35.28438,34.92627,1.35432,2.09832,1.60639,1.81992,1.27328,1.95781,1.73517
2/14/2022,20.38721,0.66000,40.00000,3.03000,"1,000,000",2.64480,"2,511,040",0.33192,-0.0114,-0.0136,0.02299,-0.00763,-0.02416,-0.03733,-0.00848,0.01079,0.00575,0.00069,0.00665,0.01123,0.00519,0.00665,16.36321,15.50430,10.29553,18.18051,17.18905,19.39560,19.08541,30.90155,31.30493,27.95958,33.78819,31.08787,35.23380,34.91675,1.34245,2.08339,1.65024,1.80795,1.23245,1.88139,1.72334
2/15/2022,20.09569,-2.32000,25.00000,3.92000,"450,000",2.91614,"2,540,453",0.35002,-0.0017,-0.0026,0.00511,0.00156,0.00670,0.00977,0.00979,0.00721,0.00536,0.00092,0.00539,0.02140,0.00336,0.00484,15.96024,15.43407,10.57898,17.97106,17.83358,18.96308,18.76727,30.91857,31.30750,27.96191,33.79367,31.09625,35.24989,34.93779,1.35213,2.08836,1.67302,1.81286,1.23995,1.90061,1.74416
2/16/2022,20.19630,-1.50000,0.00000,3.90000,"-350,000",2.51709,"2,572,267",0.36410,0.0123,0.0050,0.01617,0.00801,0.00997,0.00584,0.02317,0.01113,0.00945,0.00020,0.00652,0.01090,0.00241,0.00796,16.39392,16.00095,9.05952,18.16121,17.15923,18.62784,19.26591,30.93219,31.31357,27.98071,33.79850,31.09971,35.24531,34.94244,1.36760,2.08747,1.69620,1.82970,1.24506,1.90993,1.77832
2/17/2022,20.14386,0.87000,35.00000,3.95000,"300,000",2.43728,"2,606,984",0.37617,0.0048,0.0153,0.01686,0.00770,0.00618,0.00344,0.00470,0.00764,0.00988,0.00007,0.00620,0.01101,0.00212,0.00698,16.01800,16.04621,8.07091,18.12051,17.16888,18.50091,19.13345,30.93567,31.31844,27.99734,33.81578,31.11404,35.25441,34.95083,1.37421,2.12547,1.73043,1.84423,1.25833,1.91795,1.78667
2/18/2022,20.28023,0.85000,35.00000,3.95000,"350,000",3.30262,"2,643,184",0.41842,0.0037,0.0255,-0.00131,0.00220,0.00621,0.00659,0.01394,0.01140,0.00981,0.00033,0.00741,0.01420,0.00329,0.00712,16.41813,16.03894,9.54681,18.29865,17.42333,18.93942,19.15376,30.94580,31.35349,27.99956,33.81910,31.12238,35.24584,34.94846,1.38029,2.19472,1.73121,1.84527,1.26332,1.93032,1.80818
2/21/2022,20.36338,3.33000,-20.00000,3.98000,"-250,000",3.69359,"2,787,653",0.43853,0.0151,0.0062,-0.00016,0.00704,0.00628,0.01151,0.01780,0.01118,0.01164,0.00014,0.00728,0.01146,0.00341,0.00896,16.39921,16.20968,8.71604,18.28148,17.20883,18.97679,19.38398,30.95515,31.36282,27.99891,33.81936,31.13414,35.24890,34.95753,1.40120,2.21867,1.73077,1.85523,1.27173,1.95130,1.83871
2/22/2022,20.54579,-1.40000,15.00000,3.75000,"350,000",3.86806,"2,834,533",0.48078,-0.0630,0.0121,0.02719,-0.00546,-0.01044,-0.00715,-0.01685,0.01966,0.01296,0.00009,0.00860,0.01251,0.00366,0.01083,16.94604,16.31741,8.24276,18.44775,17.29678,19.04737,19.57299,30.94370,31.36011,28.03125,33.81215,31.12311,35.25096,34.94490,1.37913,2.24663,1.78658,1.84421,1.25867,1.93462,1.80620
2/23/2022,20.24888,1.15000,10.00000,3.85000,"200,000",4.14919,"2,890,682",0.56326,0.0094,-0.0008,0.00127,0.00422,0.01067,0.00495,0.01529,0.01127,0.00797,0.00036,0.00606,0.01101,0.00314,0.00639,16.38960,15.83047,9.64212,18.09832,17.16903,18.89347,19.04558,30.95467,31.35970,28.02849,33.81840,31.12130,35.25324,34.95261,1.39557,2.23725,1.78376,1.85319,1.26696,1.94380,1.83524
2/24/2022,20.79696,1.09000,15.00000,3.92000,"450,000",3.90230,"2,972,538",0.50894,-0.0237,-0.0190,-0.01576,-0.01347,-0.02871,-0.00970,-0.02489,0.01748,0.01440,0.00021,0.01088,0.02420,0.00541,0.01258,16.82891,16.42261,9.09381,18.68272,17.95630,19.43739,19.72328,30.94304,31.34125,28.00899,33.80752,31.07501,35.23975,34.93335,1.37059,2.20137,1.75913,1.84457,1.22386,1.92154,1.79210
2/25/2022,20.34537,-1.40000,-20.00000,3.70000,"2,050,000",3.54088,"3,041,666",0.54515,0.0128,0.0128,-0.01014,0.00912,0.01411,0.01484,0.01023,0.01154,0.00639,0.00022,0.00790,0.01341,0.00412,0.00683,16.41314,15.61071,9.16952,18.36256,17.36594,19.16696,19.11202,30.96750,31.35264,27.99366,33.81163,31.07376,35.24684,34.93336,1.39239,2.23781,1.72611,1.85481,1.23443,1.95051,1.80575
2/28/2022,20.30356,3.48000,-15.00000,3.90000,"-400,000",2.85432,"3,321,165",0.07644,0.0195,0.0039,-0.00066,0.00650,-0.00213,-0.00362,-0.00213,0.01460,0.00639,0.00012,0.01072,0.01266,0.00301,0.00559,16.64872,15.60977,8.53700,18.66791,17.30853,18.85240,18.91182,30.99418,31.33578,28.00136,33.82395,31.07159,35.23816,34.91898,1.42103,2.22172,1.72472,1.86438,1.22942,1.94363,1.79632
3/1/2022,20.44984,9.56000,10.00000,3.81000,"75,000",2.53341,"3,443,645",0.05431,0.0103,-0.0024,0.00838,0.00840,0.01405,0.00682,0.01283,0.01696,0.00885,0.00014,0.00987,0.01541,0.00332,0.00786,16.79843,15.93619,8.69951,18.58557,17.50516,18.95051,19.25696,31.00392,31.34834,28.00541,33.82347,31.10079,35.24051,34.93182,1.43959,2.21359,1.73371,1.87447,1.25144,1.96039,1.82037
3/2/2022,20.57363,7.05000,25.00000,3.76000,"775,000",2.45786,"3,557,789",0.16294,-0.0059,-0.0027,-0.00502,-0.00417,0.01649,-0.01962,-0.00507,0.01330,0.00766,0.00014,0.00945,0.01498,0.00609,0.00715,16.55563,15.79112,8.68271,18.54233,17.47672,19.55681,19.16181,30.99583,31.33097,28.00154,33.82440,31.11740,35.21573,34.92799,1.43226,2.19657,1.70692,1.87660,1.27293,1.92424,1.81438
3/3/2022,20.56116,-4.26000,-5.00000,3.79000,"525,000",3.09435,"3,709,641",0.22933,0.0162,0.0016,0.03763,0.01551,0.03308,0.01382,0.00996,0.01968,0.00629,0.00049,0.01506,0.01711,0.00353,0.00735,16.96421,15.59354,9.94750,19.00807,17.60997,19.01243,19.18968,31.01921,31.34176,28.04540,33.85329,31.14111,35.22783,34.93641,1.45520,2.20339,1.77449,1.89553,1.31165,1.95123,1.83316
3/4/2022,20.54601,7.69000,-5.00000,2.88000,"250,000",3.37439,"3,885,791",0.22530,0.0059,0.0048,0.01123,0.00395,0.02541,0.00663,0.01142,0.01732,0.00906,0.00027,0.00992,0.02658,0.00367,0.00897,16.83663,15.95955,9.34137,18.59041,18.05011,19.05050,19.38820,31.01875,31.34716,28.06840,33.84301,31.18275,35.23131,34.93935,1.46051,2.21841,1.79664,1.90105,1.35700,1.96456,1.85268
